sale_id,date,product_id,brand,category,quantity,unit_price,discount,revenue_gtq,profit_gtq
S01236,2024-12-02,P007,Pioneer,Head Unit,2,4999,0.1,8998.2,3398.2
S01237,2024-12-02,P008,Pioneer,Bocinas,3,699,0.0,2097.0,1047.0
S01238,2024-12-02,P009,Pioneer,Subwoofer,2,1699,0.05,3228.1,1428.1
S01239,2024-12-02,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01240,2024-12-02,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01241,2024-12-02,P020,Soundskins,Accesorios,2,699,0.0,1398.0,698.0
S01242,2024-12-03,P003,Memphis Audio,Amplificador,3,4499,0.1,12147.3,4947.3
S01243,2024-12-03,P005,Rockford Fosgate,Amplificador,3,2899,0.0,8697.0,3897.0
S01244,2024-12-03,P006,Rockford Fosgate,Subwoofer,1,2599,0.05,2469.05,1069.05
S01245,2024-12-03,P007,Pioneer,Head Unit,1,4999,0.0,4999.0,2199.0
S01246,2024-12-03,P010,JBL,Subwoofer,1,1999,0.05,1899.05,799.05
S01247,2024-12-03,P014,Cerwin Vega,Bocinas,2,849,0.05,1613.1,773.1
S01248,2024-12-03,P019,Soundskins,Accesorios,2,549,0.0,1098.0,538.0
S01249,2024-12-04,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01250,2024-12-04,P013,Cerwin Vega,Subwoofer,3,1799,0.0,5397.0,2547.0
S01251,2024-12-04,P016,KBT Electronics,Amplificador,2,1799,0.0,3598.0,1698.0
S01252,2024-12-04,P020,Soundskins,Accesorios,2,699,0.0,1398.0,698.0
S01253,2024-12-05,P002,Memphis Audio,Amplificador,1,3299,0.0,3299.0,1499.0
S01254,2024-12-05,P005,Rockford Fosgate,Amplificador,3,2899,0.0,8697.0,3897.0
S01255,2024-12-05,P006,Rockford Fosgate,Subwoofer,2,2599,0.0,5198.0,2398.0
S01256,2024-12-05,P007,Pioneer,Head Unit,3,4999,0.1,13497.3,5097.3
S01257,2024-12-05,P011,JBL,Bocinas,3,999,0.0,2997.0,1497.0
S01258,2024-12-05,P012,JBL,Amplificador,1,2399,0.05,2279.05,979.05
S01259,2024-12-06,P003,Memphis Audio,Amplificador,2,4499,0.1,8098.2,3298.2
S01260,2024-12-06,P006,Rockford Fosgate,Subwoofer,3,2599,0.0,7797.0,3597.0
S01261,2024-12-06,P008,Pioneer,Bocinas,1,699,0.1,629.1,279.1
S01262,2024-12-06,P009,Pioneer,Subwoofer,3,1699,0.0,5097.0,2397.0
S01263,2024-12-06,P020,Soundskins,Accesorios,1,699,0.0,699.0,349.0
S01264,2024-12-07,P001,Memphis Audio,Subwoofer,1,2199,0.1,1979.1,779.1
S01265,2024-12-07,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01266,2024-12-07,P011,JBL,Bocinas,1,999,0.1,899.1,399.1
S01267,2024-12-07,P012,JBL,Amplificador,1,2399,0.0,2399.0,1099.0
S01268,2024-12-07,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01269,2024-12-07,P016,KBT Electronics,Amplificador,1,1799,0.0,1799.0,849.0
S01270,2024-12-07,P018,Stinger,Accesorios,2,249,0.1,448.2,208.2
S01271,2024-12-07,P020,Soundskins,Accesorios,3,699,0.1,1887.3,837.3
S01272,2024-12-08,P001,Memphis Audio,Subwoofer,1,2199,0.05,2089.05,889.05
S01273,2024-12-08,P006,Rockford Fosgate,Subwoofer,2,2599,0.0,5198.0,2398.0
S01274,2024-12-08,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S01275,2024-12-08,P013,Cerwin Vega,Subwoofer,3,1799,0.05,5127.15,2277.15
S01276,2024-12-08,P018,Stinger,Accesorios,2,249,0.0,498.0,258.0
S01277,2024-12-08,P019,Soundskins,Accesorios,1,549,0.1,494.1,214.1
S01278,2024-12-09,P006,Rockford Fosgate,Subwoofer,2,2599,0.0,5198.0,2398.0
S01279,2024-12-09,P010,JBL,Subwoofer,3,1999,0.05,5697.15,2397.15
S01280,2024-12-09,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S01281,2024-12-09,P017,Stinger,Accesorios,1,349,0.0,349.0,169.0
S01282,2024-12-10,P003,Memphis Audio,Amplificador,1,4499,0.1,4049.1,1649.1
S01283,2024-12-10,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01284,2024-12-10,P005,Rockford Fosgate,Amplificador,1,2899,0.0,2899.0,1299.0
S01285,2024-12-10,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S01286,2024-12-10,P007,Pioneer,Head Unit,3,4999,0.1,13497.3,5097.3
S01287,2024-12-10,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01288,2024-12-10,P012,JBL,Amplificador,1,2399,0.05,2279.05,979.05
S01289,2024-12-10,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01290,2024-12-10,P020,Soundskins,Accesorios,1,699,0.0,699.0,349.0
S01291,2024-12-11,P002,Memphis Audio,Amplificador,2,3299,0.0,6598.0,2998.0
S01292,2024-12-11,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01293,2024-12-11,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01294,2024-12-11,P014,Cerwin Vega,Bocinas,2,849,0.0,1698.0,858.0
S01295,2024-12-11,P015,KBT Electronics,Head Unit,2,2199,0.0,4398.0,1998.0
S01296,2024-12-11,P018,Stinger,Accesorios,1,249,0.1,224.1,104.1
S01297,2024-12-11,P019,Soundskins,Accesorios,2,549,0.1,988.2,428.2
S01298,2024-12-12,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S01299,2024-12-12,P017,Stinger,Accesorios,1,349,0.05,331.55,151.55
S01300,2024-12-13,P002,Memphis Audio,Amplificador,2,3299,0.0,6598.0,2998.0
S01301,2024-12-13,P003,Memphis Audio,Amplificador,2,4499,0.0,8998.0,4198.0
S01302,2024-12-13,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01303,2024-12-14,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S01304,2024-12-14,P008,Pioneer,Bocinas,3,699,0.05,1992.15,942.15
S01305,2024-12-14,P011,JBL,Bocinas,2,999,0.0,1998.0,998.0
S01306,2024-12-14,P016,KBT Electronics,Amplificador,3,1799,0.05,5127.15,2277.15
S01307,2024-12-14,P017,Stinger,Accesorios,1,349,0.0,349.0,169.0
S01308,2024-12-14,P019,Soundskins,Accesorios,3,549,0.0,1647.0,807.0
S01309,2024-12-14,P020,Soundskins,Accesorios,1,699,0.05,664.05,314.05
S01310,2024-12-15,P004,Rockford Fosgate,Subwoofer,3,3999,0.0,11997.0,5397.0
S01311,2024-12-15,P005,Rockford Fosgate,Amplificador,2,2899,0.0,5798.0,2598.0
S01312,2024-12-15,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S01313,2024-12-15,P009,Pioneer,Subwoofer,1,1699,0.05,1614.05,714.05
S01314,2024-12-15,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S01315,2024-12-15,P016,KBT Electronics,Amplificador,1,1799,0.0,1799.0,849.0
S01316,2024-12-15,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01317,2024-12-15,P019,Soundskins,Accesorios,1,549,0.0,549.0,269.0
S01318,2024-12-16,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01319,2024-12-16,P012,JBL,Amplificador,1,2399,0.05,2279.05,979.05
S01320,2024-12-16,P014,Cerwin Vega,Bocinas,1,849,0.1,764.1,344.1
S01321,2024-12-16,P016,KBT Electronics,Amplificador,3,1799,0.05,5127.15,2277.15
S01322,2024-12-17,P001,Memphis Audio,Subwoofer,2,2199,0.05,4178.1,1778.1
S01323,2024-12-17,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01324,2024-12-17,P006,Rockford Fosgate,Subwoofer,2,2599,0.0,5198.0,2398.0
S01325,2024-12-17,P008,Pioneer,Bocinas,3,699,0.0,2097.0,1047.0
S01326,2024-12-17,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S01327,2024-12-17,P018,Stinger,Accesorios,2,249,0.0,498.0,258.0
S01328,2024-12-17,P020,Soundskins,Accesorios,2,699,0.0,1398.0,698.0
S01329,2024-12-18,P006,Rockford Fosgate,Subwoofer,3,2599,0.0,7797.0,3597.0
S01330,2024-12-18,P012,JBL,Amplificador,2,2399,0.05,4558.1,1958.1
S01331,2024-12-18,P016,KBT Electronics,Amplificador,2,1799,0.0,3598.0,1698.0
S01332,2024-12-18,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01333,2024-12-19,P003,Memphis Audio,Amplificador,3,4499,0.1,12147.3,4947.3
S01334,2024-12-19,P009,Pioneer,Subwoofer,2,1699,0.0,3398.0,1598.0
S01335,2024-12-19,P012,JBL,Amplificador,3,2399,0.05,6837.15,2937.15
S01336,2024-12-19,P019,Soundskins,Accesorios,1,549,0.0,549.0,269.0
S01337,2024-12-20,P009,Pioneer,Subwoofer,3,1699,0.0,5097.0,2397.0
S01338,2024-12-20,P011,JBL,Bocinas,3,999,0.05,2847.15,1347.15
S01339,2024-12-20,P017,Stinger,Accesorios,1,349,0.1,314.1,134.1
S01340,2024-12-20,P020,Soundskins,Accesorios,2,699,0.1,1258.2,558.2
S01341,2024-12-21,P002,Memphis Audio,Amplificador,2,3299,0.1,5938.2,2338.2
S01342,2024-12-21,P008,Pioneer,Bocinas,3,699,0.0,2097.0,1047.0
S01343,2024-12-21,P012,JBL,Amplificador,3,2399,0.0,7197.0,3297.0
S01344,2024-12-21,P013,Cerwin Vega,Subwoofer,1,1799,0.0,1799.0,849.0
S01345,2024-12-21,P017,Stinger,Accesorios,2,349,0.0,698.0,338.0
S01346,2024-12-21,P018,Stinger,Accesorios,2,249,0.1,448.2,208.2
S01347,2024-12-22,P001,Memphis Audio,Subwoofer,3,2199,0.0,6597.0,2997.0
S01348,2024-12-22,P005,Rockford Fosgate,Amplificador,2,2899,0.0,5798.0,2598.0
S01349,2024-12-22,P011,JBL,Bocinas,1,999,0.1,899.1,399.1
S01350,2024-12-22,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S01351,2024-12-22,P014,Cerwin Vega,Bocinas,1,849,0.1,764.1,344.1
S01352,2024-12-22,P016,KBT Electronics,Amplificador,2,1799,0.05,3418.1,1518.1
S01353,2024-12-22,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01354,2024-12-23,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01355,2024-12-23,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S01356,2024-12-24,P010,JBL,Subwoofer,3,1999,0.0,5997.0,2697.0
S01357,2024-12-24,P011,JBL,Bocinas,2,999,0.0,1998.0,998.0
S01358,2024-12-25,P004,Rockford Fosgate,Subwoofer,3,3999,0.0,11997.0,5397.0
S01359,2024-12-25,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S01360,2024-12-25,P017,Stinger,Accesorios,2,349,0.05,663.1,303.1
S01361,2024-12-26,P008,Pioneer,Bocinas,2,699,0.05,1328.1,628.1
S01362,2024-12-26,P016,KBT Electronics,Amplificador,1,1799,0.0,1799.0,849.0
S01363,2024-12-26,P017,Stinger,Accesorios,1,349,0.1,314.1,134.1
S01364,2024-12-26,P019,Soundskins,Accesorios,3,549,0.1,1482.3,642.3
S01365,2024-12-27,P001,Memphis Audio,Subwoofer,2,2199,0.1,3958.2,1558.2
S01366,2024-12-27,P003,Memphis Audio,Amplificador,2,4499,0.05,8548.1,3748.1
S01367,2024-12-27,P004,Rockford Fosgate,Subwoofer,2,3999,0.1,7198.2,2798.2
S01368,2024-12-27,P006,Rockford Fosgate,Subwoofer,2,2599,0.0,5198.0,2398.0
S01369,2024-12-27,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01370,2024-12-28,P002,Memphis Audio,Amplificador,2,3299,0.0,6598.0,2998.0
S01371,2024-12-28,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01372,2024-12-28,P008,Pioneer,Bocinas,3,699,0.05,1992.15,942.15
S01373,2024-12-28,P009,Pioneer,Subwoofer,2,1699,0.0,3398.0,1598.0
S01374,2024-12-28,P012,JBL,Amplificador,3,2399,0.05,6837.15,2937.15
S01375,2024-12-28,P013,Cerwin Vega,Subwoofer,3,1799,0.05,5127.15,2277.15
S01376,2024-12-28,P015,KBT Electronics,Head Unit,2,2199,0.1,3958.2,1558.2
S01377,2024-12-28,P016,KBT Electronics,Amplificador,1,1799,0.0,1799.0,849.0
S01378,2024-12-28,P018,Stinger,Accesorios,1,249,0.1,224.1,104.1
S01379,2024-12-29,P005,Rockford Fosgate,Amplificador,1,2899,0.0,2899.0,1299.0
S01380,2024-12-29,P009,Pioneer,Subwoofer,3,1699,0.1,4587.3,1887.3
S01381,2024-12-29,P011,JBL,Bocinas,2,999,0.0,1998.0,998.0
S01382,2024-12-29,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S01383,2024-12-29,P014,Cerwin Vega,Bocinas,3,849,0.0,2547.0,1287.0
S01384,2024-12-29,P017,Stinger,Accesorios,2,349,0.0,698.0,338.0
S01385,2024-12-29,P019,Soundskins,Accesorios,1,549,0.0,549.0,269.0
S01386,2024-12-30,P002,Memphis Audio,Amplificador,2,3299,0.1,5938.2,2338.2
S01387,2024-12-30,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01388,2024-12-30,P005,Rockford Fosgate,Amplificador,1,2899,0.05,2754.05,1154.05
S01389,2024-12-30,P008,Pioneer,Bocinas,1,699,0.05,664.05,314.05
S01390,2024-12-30,P013,Cerwin Vega,Subwoofer,2,1799,0.05,3418.1,1518.1
S01391,2024-12-30,P017,Stinger,Accesorios,2,349,0.0,698.0,338.0
S01392,2024-12-31,P002,Memphis Audio,Amplificador,2,3299,0.0,6598.0,2998.0
S01393,2024-12-31,P006,Rockford Fosgate,Subwoofer,3,2599,0.0,7797.0,3597.0
S01394,2024-12-31,P008,Pioneer,Bocinas,1,699,0.1,629.1,279.1
S01395,2024-12-31,P009,Pioneer,Subwoofer,3,1699,0.0,5097.0,2397.0
S01396,2024-12-31,P010,JBL,Subwoofer,2,1999,0.0,3998.0,1798.0
S01397,2024-12-31,P012,JBL,Amplificador,1,2399,0.0,2399.0,1099.0
S01398,2024-12-31,P013,Cerwin Vega,Subwoofer,3,1799,0.0,5397.0,2547.0
S01399,2025-01-02,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S01400,2025-01-02,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01401,2025-01-03,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S01402,2025-01-03,P002,Memphis Audio,Amplificador,3,3299,0.0,9897.0,4497.0
S01403,2025-01-03,P008,Pioneer,Bocinas,2,699,0.1,1258.2,558.2
S01404,2025-01-04,P002,Memphis Audio,Amplificador,2,3299,0.05,6268.1,2668.1
S01405,2025-01-04,P003,Memphis Audio,Amplificador,2,4499,0.05,8548.1,3748.1
S01406,2025-01-04,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01407,2025-01-04,P008,Pioneer,Bocinas,1,699,0.1,629.1,279.1
S01408,2025-01-04,P016,KBT Electronics,Amplificador,3,1799,0.0,5397.0,2547.0
S01409,2025-01-04,P017,Stinger,Accesorios,1,349,0.05,331.55,151.55
S01410,2025-01-05,P010,JBL,Subwoofer,2,1999,0.1,3598.2,1398.2
S01411,2025-01-05,P011,JBL,Bocinas,1,999,0.0,999.0,499.0
S01412,2025-01-05,P013,Cerwin Vega,Subwoofer,2,1799,0.05,3418.1,1518.1
S01413,2025-01-05,P015,KBT Electronics,Head Unit,3,2199,0.0,6597.0,2997.0
S01414,2025-01-05,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01415,2025-01-06,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S01416,2025-01-06,P009,Pioneer,Subwoofer,2,1699,0.0,3398.0,1598.0
S01417,2025-01-07,P005,Rockford Fosgate,Amplificador,3,2899,0.0,8697.0,3897.0
S01418,2025-01-07,P009,Pioneer,Subwoofer,2,1699,0.0,3398.0,1598.0
S01419,2025-01-08,P004,Rockford Fosgate,Subwoofer,1,3999,0.0,3999.0,1799.0
S01420,2025-01-08,P011,JBL,Bocinas,2,999,0.0,1998.0,998.0
S01421,2025-01-08,P017,Stinger,Accesorios,1,349,0.0,349.0,169.0
S01422,2025-01-08,P018,Stinger,Accesorios,2,249,0.0,498.0,258.0
S01423,2025-01-09,P003,Memphis Audio,Amplificador,3,4499,0.0,13497.0,6297.0
S01424,2025-01-09,P011,JBL,Bocinas,2,999,0.05,1898.1,898.1
S01425,2025-01-09,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01426,2025-01-10,P001,Memphis Audio,Subwoofer,1,2199,0.1,1979.1,779.1
S01427,2025-01-10,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01428,2025-01-10,P008,Pioneer,Bocinas,3,699,0.0,2097.0,1047.0
S01429,2025-01-10,P015,KBT Electronics,Head Unit,1,2199,0.1,1979.1,779.1
S01430,2025-01-11,P001,Memphis Audio,Subwoofer,3,2199,0.0,6597.0,2997.0
S01431,2025-01-11,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S01432,2025-01-11,P009,Pioneer,Subwoofer,1,1699,0.1,1529.1,629.1
S01433,2025-01-11,P012,JBL,Amplificador,1,2399,0.05,2279.05,979.05
S01434,2025-01-11,P013,Cerwin Vega,Subwoofer,1,1799,0.1,1619.1,669.1
S01435,2025-01-11,P020,Soundskins,Accesorios,3,699,0.0,2097.0,1047.0
S01436,2025-01-12,P007,Pioneer,Head Unit,2,4999,0.0,9998.0,4398.0
S01437,2025-01-12,P014,Cerwin Vega,Bocinas,3,849,0.1,2292.3,1032.3
S01438,2025-01-12,P016,KBT Electronics,Amplificador,2,1799,0.0,3598.0,1698.0
S01439,2025-01-12,P018,Stinger,Accesorios,2,249,0.0,498.0,258.0
S01440,2025-01-12,P019,Soundskins,Accesorios,3,549,0.05,1564.65,724.65
S01441,2025-01-13,P019,Soundskins,Accesorios,3,549,0.0,1647.0,807.0
S01442,2025-01-14,P001,Memphis Audio,Subwoofer,2,2199,0.1,3958.2,1558.2
S01443,2025-01-14,P016,KBT Electronics,Amplificador,1,1799,0.0,1799.0,849.0
S01444,2025-01-14,P019,Soundskins,Accesorios,2,549,0.0,1098.0,538.0
S01445,2025-01-15,P002,Memphis Audio,Amplificador,2,3299,0.0,6598.0,2998.0
S01446,2025-01-15,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01447,2025-01-15,P009,Pioneer,Subwoofer,3,1699,0.0,5097.0,2397.0
S01448,2025-01-15,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S01449,2025-01-15,P018,Stinger,Accesorios,2,249,0.0,498.0,258.0
S01450,2025-01-15,P020,Soundskins,Accesorios,2,699,0.0,1398.0,698.0
S01451,2025-01-16,P014,Cerwin Vega,Bocinas,3,849,0.05,2419.65,1159.65
S01452,2025-01-17,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01453,2025-01-17,P010,JBL,Subwoofer,3,1999,0.1,5397.3,2097.3
S01454,2025-01-17,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S01455,2025-01-17,P014,Cerwin Vega,Bocinas,3,849,0.05,2419.65,1159.65
S01456,2025-01-17,P016,KBT Electronics,Amplificador,2,1799,0.0,3598.0,1698.0
S01457,2025-01-17,P018,Stinger,Accesorios,2,249,0.1,448.2,208.2
S01458,2025-01-18,P001,Memphis Audio,Subwoofer,3,2199,0.1,5937.3,2337.3
S01459,2025-01-18,P004,Rockford Fosgate,Subwoofer,1,3999,0.1,3599.1,1399.1
S01460,2025-01-18,P005,Rockford Fosgate,Amplificador,3,2899,0.05,8262.15,3462.15
S01461,2025-01-18,P006,Rockford Fosgate,Subwoofer,3,2599,0.0,7797.0,3597.0
S01462,2025-01-18,P010,JBL,Subwoofer,2,1999,0.1,3598.2,1398.2
S01463,2025-01-18,P012,JBL,Amplificador,1,2399,0.0,2399.0,1099.0
S01464,2025-01-18,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01465,2025-01-18,P019,Soundskins,Accesorios,1,549,0.0,549.0,269.0
S01466,2025-01-19,P011,JBL,Bocinas,3,999,0.0,2997.0,1497.0
S01467,2025-01-20,P003,Memphis Audio,Amplificador,2,4499,0.05,8548.1,3748.1
S01468,2025-01-20,P004,Rockford Fosgate,Subwoofer,2,3999,0.05,7598.1,3198.1
S01469,2025-01-20,P005,Rockford Fosgate,Amplificador,2,2899,0.0,5798.0,2598.0
S01470,2025-01-20,P007,Pioneer,Head Unit,3,4999,0.1,13497.3,5097.3
S01471,2025-01-20,P011,JBL,Bocinas,3,999,0.05,2847.15,1347.15
S01472,2025-01-20,P020,Soundskins,Accesorios,3,699,0.0,2097.0,1047.0
S01473,2025-01-21,P019,Soundskins,Accesorios,2,549,0.1,988.2,428.2
S01474,2025-01-22,P004,Rockford Fosgate,Subwoofer,3,3999,0.0,11997.0,5397.0
S01475,2025-01-22,P014,Cerwin Vega,Bocinas,1,849,0.05,806.55,386.55
S01476,2025-01-22,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01477,2025-01-22,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01478,2025-01-23,P002,Memphis Audio,Amplificador,1,3299,0.0,3299.0,1499.0
S01479,2025-01-23,P003,Memphis Audio,Amplificador,2,4499,0.05,8548.1,3748.1
S01480,2025-01-23,P004,Rockford Fosgate,Subwoofer,3,3999,0.1,10797.3,4197.3
S01481,2025-01-23,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01482,2025-01-24,P001,Memphis Audio,Subwoofer,1,2199,0.1,1979.1,779.1
S01483,2025-01-24,P009,Pioneer,Subwoofer,1,1699,0.05,1614.05,714.05
S01484,2025-01-24,P012,JBL,Amplificador,1,2399,0.0,2399.0,1099.0
S01485,2025-01-25,P004,Rockford Fosgate,Subwoofer,1,3999,0.0,3999.0,1799.0
S01486,2025-01-25,P005,Rockford Fosgate,Amplificador,3,2899,0.0,8697.0,3897.0
S01487,2025-01-25,P010,JBL,Subwoofer,3,1999,0.0,5997.0,2697.0
S01488,2025-01-25,P015,KBT Electronics,Head Unit,2,2199,0.0,4398.0,1998.0
S01489,2025-01-25,P018,Stinger,Accesorios,1,249,0.1,224.1,104.1
S01490,2025-01-26,P003,Memphis Audio,Amplificador,2,4499,0.0,8998.0,4198.0
S01491,2025-01-26,P010,JBL,Subwoofer,2,1999,0.1,3598.2,1398.2
S01492,2025-01-26,P017,Stinger,Accesorios,2,349,0.1,628.2,268.2
S01493,2025-01-26,P018,Stinger,Accesorios,2,249,0.05,473.1,233.1
S01494,2025-01-27,P004,Rockford Fosgate,Subwoofer,1,3999,0.1,3599.1,1399.1
S01495,2025-01-27,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S01496,2025-01-27,P011,JBL,Bocinas,3,999,0.05,2847.15,1347.15
S01497,2025-01-27,P013,Cerwin Vega,Subwoofer,1,1799,0.1,1619.1,669.1
S01498,2025-01-27,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01499,2025-01-28,P006,Rockford Fosgate,Subwoofer,3,2599,0.0,7797.0,3597.0
S01500,2025-01-28,P008,Pioneer,Bocinas,1,699,0.05,664.05,314.05
S01501,2025-01-28,P010,JBL,Subwoofer,2,1999,0.1,3598.2,1398.2
S01502,2025-01-28,P017,Stinger,Accesorios,2,349,0.1,628.2,268.2
S01503,2025-01-29,P012,JBL,Amplificador,2,2399,0.05,4558.1,1958.1
S01504,2025-01-29,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01505,2025-01-29,P020,Soundskins,Accesorios,3,699,0.0,2097.0,1047.0
S01506,2025-01-30,P001,Memphis Audio,Subwoofer,1,2199,0.05,2089.05,889.05
S01507,2025-01-30,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01508,2025-01-30,P009,Pioneer,Subwoofer,3,1699,0.05,4842.15,2142.15
S01509,2025-01-30,P013,Cerwin Vega,Subwoofer,1,1799,0.05,1709.05,759.05
S01510,2025-01-30,P016,KBT Electronics,Amplificador,2,1799,0.0,3598.0,1698.0
S01511,2025-01-30,P019,Soundskins,Accesorios,3,549,0.0,1647.0,807.0
S01512,2025-01-31,P011,JBL,Bocinas,1,999,0.1,899.1,399.1
S01513,2025-02-01,P001,Memphis Audio,Subwoofer,2,2199,0.05,4178.1,1778.1
S01514,2025-02-01,P004,Rockford Fosgate,Subwoofer,1,3999,0.0,3999.0,1799.0
S01515,2025-02-01,P007,Pioneer,Head Unit,1,4999,0.1,4499.1,1699.1
S01516,2025-02-01,P010,JBL,Subwoofer,2,1999,0.0,3998.0,1798.0
S01517,2025-02-01,P015,KBT Electronics,Head Unit,2,2199,0.1,3958.2,1558.2
S01518,2025-02-01,P020,Soundskins,Accesorios,1,699,0.05,664.05,314.05
S01519,2025-02-02,P001,Memphis Audio,Subwoofer,2,2199,0.05,4178.1,1778.1
S01520,2025-02-02,P006,Rockford Fosgate,Subwoofer,3,2599,0.1,7017.3,2817.3
S01521,2025-02-02,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01522,2025-02-02,P012,JBL,Amplificador,3,2399,0.0,7197.0,3297.0
S01523,2025-02-02,P013,Cerwin Vega,Subwoofer,3,1799,0.0,5397.0,2547.0
S01524,2025-02-03,P005,Rockford Fosgate,Amplificador,2,2899,0.1,5218.2,2018.2
S01525,2025-02-03,P009,Pioneer,Subwoofer,2,1699,0.0,3398.0,1598.0
S01526,2025-02-03,P018,Stinger,Accesorios,2,249,0.1,448.2,208.2
S01527,2025-02-04,P007,Pioneer,Head Unit,1,4999,0.1,4499.1,1699.1
S01528,2025-02-04,P008,Pioneer,Bocinas,3,699,0.0,2097.0,1047.0
S01529,2025-02-04,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01530,2025-02-04,P020,Soundskins,Accesorios,1,699,0.0,699.0,349.0
S01531,2025-02-05,P006,Rockford Fosgate,Subwoofer,3,2599,0.0,7797.0,3597.0
S01532,2025-02-06,P004,Rockford Fosgate,Subwoofer,3,3999,0.1,10797.3,4197.3
S01533,2025-02-06,P005,Rockford Fosgate,Amplificador,2,2899,0.05,5508.1,2308.1
S01534,2025-02-06,P011,JBL,Bocinas,3,999,0.0,2997.0,1497.0
S01535,2025-02-06,P019,Soundskins,Accesorios,2,549,0.1,988.2,428.2
S01536,2025-02-07,P006,Rockford Fosgate,Subwoofer,1,2599,0.05,2469.05,1069.05
S01537,2025-02-07,P011,JBL,Bocinas,1,999,0.05,949.05,449.05
S01538,2025-02-07,P012,JBL,Amplificador,1,2399,0.0,2399.0,1099.0
S01539,2025-02-07,P013,Cerwin Vega,Subwoofer,3,1799,0.05,5127.15,2277.15
S01540,2025-02-07,P019,Soundskins,Accesorios,2,549,0.1,988.2,428.2
S01541,2025-02-08,P001,Memphis Audio,Subwoofer,3,2199,0.0,6597.0,2997.0
S01542,2025-02-08,P002,Memphis Audio,Amplificador,2,3299,0.05,6268.1,2668.1
S01543,2025-02-08,P014,Cerwin Vega,Bocinas,1,849,0.1,764.1,344.1
